id_estudiante;id_curso;n_reprobaciones;id_semestre
21200083;2010401;1;28
21200083;2010405;1;12
21200083;2011118;1;19
21200083;20118077;1;7
21200083;20118083;1;18
21200083;20118084;1;36
21200083;20118095;1;19
21200083;201230305;1;33
21200083;202007;1;32
21200083;202008;1;34
21200083;2020101;1;11
21200083;2020205;1;7
21200083;2020303;1;15
21200083;2020903;1;32
21200083;2020904;1;15
21200083;202SW0303;1;16
21200083;202SW0407;1;28
21200083;202SW0603;1;18
21200083;202SW0805;1;29
21200083;202SW0905;2;39
21200083;202SW0E08;1;12
21200083;202W0305;1;32
21200083;202W0601;1;27
21200083;202W0906;1;13
21200083;202W1002;1;33
21200083;203230302;2;36
21200083;203230505;1;32
21200083;203230601;1;40
21200083;203230903;2;29
21200083;204004;1;31
21200083;204006;1;40
21200083;205009;1;39
21200083;205010;1;8
21200083;206001;1;27
21200083;209005M;1;16
21200083;20W0E09;1;40
21200083;INE017;1;10
21200083;INO104;1;40
21200083;INO107;1;38
21200083;INO201;2;29
21200084;2010404;1;37
21200084;201104;1;28
21200084;2011103;1;33
21200084;2011114;1;13
21200084;20118062;1;37
21200084;20118096;1;28
21200084;201230601;1;31
21200084;201230702;1;18
21200084;201230904;1;40
21200084;201230905;1;37
21200084;201231003;1;27
21200084;2020303;1;36
21200084;2020501;1;36
21200084;2020703;1;11
21200084;2020704;1;10
21200084;2020805;1;16
21200084;2021002;1;38
21200084;202SW0203;1;14
21200084;202SW0501;1;33
21200084;202SW0704;1;8
21200084;202SW0806;1;34
21200084;202SW1003;1;36
21200084;202W0507;1;34
21200084;202W0606;1;37
21200084;202W0901;1;14
21200084;202W0905;1;11
21200084;202W1001;1;34
21200084;203230306;1;40
21200084;203230701;1;32
21200084;203230804;1;14
21200084;203231001;1;33
21200084;203C0506;1;27
21200084;205006;1;29
21200084;206008;2;40
21200084;206009;1;32
21200084;20W0101;1;39
21200084;20W0201;1;39
21200084;20W0301;1;9
21200084;20W0601;1;40
21200084;20W0605;1;37
21200084;20W0904;1;31
21200084;INE003;1;38
21200084;INE016;1;34
21200084;INE017;1;29
21200085;2010204;1;35
21200085;2010303;1;9
21200085;2010401;1;11
21200085;2010402;2;31
21200085;2010503;1;40
21200085;2010805;1;29
21200085;2011114;1;31
21200085;2011119;2;39
21200085;20118032;1;38
21200085;20118037;1;17
21200085;20118063;1;16
21200085;20118065;1;9
21200085;20118086;1;28
21200085;201211;1;34
21200085;201230403;1;11
21200085;201230703;1;32
21200085;201230906;1;35
21200085;201231004;1;11
21200085;202008;1;32
21200085;2020503;1;36
21200085;2020603;1;33
21200085;2020799;1;35
21200085;202SW0201;1;28
21200085;202SW0401;1;30
21200085;202SW0406;1;27
21200085;202SW0604;1;35
21200085;202SW0606;1;10
21200085;202SW0701;1;39
21200085;202SW0702;1;28
21200085;202SW1001;1;27
21200085;202W0506;2;37
21200085;203230305;1;40
21200085;203230307;1;16
21200085;203230501;1;34
21200085;203230904;2;18
21200085;203231002;1;36
21200085;204007;2;31
21200085;205009;1;34
21200085;206010;1;39
21200085;207003;1;14
21200085;208003;2;31
21200085;209005M;1;12
21200085;20W0105;1;7
21200085;20W0305;1;11
21200085;20W0404;1;34
21200085;20W0701;1;31
21200085;20W0702;1;31
21200085;20W0E12;1;33
21200085;INE007;2;35
21200085;INE015;1;37
21200085;INO202;1;14
21200086;2010707;1;39
21200086;2011117;1;39
21200086;20118073;1;33
21200086;20118074;1;39
21200086;20118077;1;33
21200086;20118093;1;31
21200086;20118101;1;36
21200086;201205;1;38
21200086;201209;1;40
21200086;201230302;1;16
21200086;201230401;1;19
21200086;201230605;1;35
21200086;201230704;1;17
21200086;201231006;1;11
21200086;2020101;1;27
21200086;2020303;1;10
21200086;2020402;1;36
21200086;2020501;1;30
21200086;2020802;1;12
21200086;2021002;1;30
21200086;2021004;1;37
21200086;202SW0701;1;17
21200086;202SW0705;1;37
21200086;202SW0801;1;18
21200086;202SW1003;1;28
21200086;202W0407;1;17
21200086;202W0504;1;29
21200086;202W0903;1;38
21200086;202W0904;1;33
21200086;202W1001;1;33
21200086;203230302;1;29
21200086;203230401;1;27
21200086;203230502;1;35
21200086;203230603;1;32
21200086;204006;1;35
21200086;205007;1;38
21200086;205009;1;35
21200086;209008;1;28
21200086;20W0504;1;34
21200086;20W0605;1;34
21200086;20W0904;1;34
21200086;20W0E12;1;35
21200086;INO201;1;31
21200087;2010205;1;18
21200087;2010305;1;27
21200087;2010306;1;40
21200087;2010402;1;10
21200087;2010405;1;35
21200087;2010503;1;32
21200087;20118034;1;16
21200087;20118035;1;8
21200087;20118052;1;40
21200087;20118053;1;38
21200087;20118095;1;38
21200087;20118102;2;33
21200087;201230706;1;27
21200087;201231003;1;33
21200087;201231004;1;39
21200087;201231005;1;27
21200087;2020201;1;33
21200087;2020205;1;40
21200087;2020304;1;15
21200087;2020401;1;37
21200087;2020506;1;28
21200087;2020602;1;19
21200087;2020603;1;36
21200087;2020604;1;30
21200087;202SW0103;1;40
21200087;202SW0306;1;28
21200087;202SW0604;1;9
21200087;202SW0E09;1;37
21200087;202W0603;1;40
21200087;202W0803;1;36
21200087;202W0901;1;34
21200087;202W0905;1;33
21200087;202W1005;1;28
21200087;203001;1;19
21200087;203230305;1;32
21200087;203230307;1;40
21200087;203230704;1;39
21200087;203230904;1;37
21200087;204007;1;37
21200087;205009;1;11
21200087;208010;1;37
21200087;209005M;1;37
21200087;20W0406;1;28
21200087;20W0503;1;12
21200087;20W0604;1;7
21200087;20W1001;1;9
21200087;INO204;1;35
21200088;201004;1;14
21200088;2010207;1;35
21200088;2010304;1;37
21200088;2010404;1;30
21200088;2010405;1;10
21200088;201105;1;18
21200088;20118033;1;38
21200088;20118052;1;13
21200088;20118077;1;37
21200088;20118084;1;27
21200088;20118087;1;29
21200088;201230405;2;38
21200088;201230705;1;28
21200088;201230902;1;15
21200088;201230903;1;37
21200088;2020104;1;9
21200088;2020302;1;33
21200088;2020506;1;7
21200088;2020603;1;31
21200088;2020701;2;33
21200088;2020705;1;36
21200088;2020802;1;28
21200088;2020804;1;30
21200088;2021001;1;39
21200088;"202SW0
E02";1;29
21200088;202SW0202;1;28
21200088;202SW0303;1;12
21200088;202SW0305;1;12
21200088;202SW0607;1;37
21200088;202SW0702;1;12
21200088;202SW0905;1;36
21200088;202SW0906;1;31
21200088;202SW1006;1;39
21200088;202W0303;1;13
21200088;202W0501;1;29
21200088;202W0703;1;28
21200088;202W0704;1;40
21200088;202W0705;1;31
21200088;202W1005;1;29
21200088;203001;1;12
21200088;203230304;1;32
21200088;203230504;1;33
21200088;203230804;1;28
21200088;203230901;1;39
21200088;203C1004;1;39
21200088;207009;1;36
21200088;208008;1;11
21200088;209006;1;15
21200088;20W0102;1;27
21200088;20W0406;1;19
21200088;20W0601;1;19
21200088;20W0802;2;34
21200088;20W0E06;1;28
21200088;20W1004;1;18
21200088;INE007;1;19
21200088;INO101;1;38
21200088;INO104;1;14
21200088;INO107;1;27
21200088;INO201;1;27
21200089;2010203;1;33
21200089;2010204;1;8
21200089;2010607;1;28
21200089;2011103;1;9
21200089;20118032;1;14
21200089;20118043;1;36
21200089;20118062;1;27
21200089;20118066;1;33
21200089;20118093;1;39
21200089;20118097;1;31
21200089;20118105;1;39
21200089;201204;1;30
21200089;201230304;1;37
21200089;201230404;1;38
21200089;201230405;1;30
21200089;201230604;1;38
21200089;201230704;1;18
21200089;202003;1;40
21200089;2020303;1;34
21200089;2020305;1;40
21200089;2020501;1;28
21200089;2020502;1;31
21200089;2020503;1;35
21200089;2020603;1;12
21200089;2020604;1;31
21200089;2020701;1;36
21200089;2020704;1;35
21200089;202SW0403;1;40
21200089;202SW0504;1;33
21200089;202SW0702;1;12
21200089;202W0502;1;14
21200089;202W0504;1;35
21200089;202W0601;1;40
21200089;202W0701;1;17
21200089;202W0803;1;39
21200089;202W0806;1;39
21200089;203007;1;29
21200089;203230401;1;30
21200089;203230607;1;28
21200089;203230704;1;39
21200089;205008;1;12
21200089;205009;1;9
21200089;206009;1;19
21200089;208007;1;30
21200089;209007;1;28
21200089;20W0101;1;40
21200089;20W0103;1;40
21200089;20W0107;1;36
21200089;20W0305;1;37
21200089;20W0703;1;32
21200089;20W0E01;1;33
21200089;INE017;1;27
21200089;INO106;1;16
21200090;2010104;1;14
21200090;2010304;1;27
21200090;2011116;1;31
21200090;20118041;1;14
21200090;20118051;1;14
21200090;20118082;1;35
21200090;20118087;1;12
21200090;20118105;1;30
21200090;201230301;1;35
21200090;201230702;1;28
21200090;201230904;1;35
21200090;201230906;1;38
21200090;201231003;1;37
21200090;202007;1;38
21200090;2020201;1;19
21200090;2020604;1;28
21200090;2020705;2;31
21200090;2020904;1;31
21200090;202SW0101;1;27
21200090;202SW0203;1;10
21200090;202SW0603;1;34
21200090;202W0606;1;30
21200090;202W0607;1;17
21200090;202W0903;1;30
21200090;202W0904;2;34
21200090;202W1003;1;13
21200090;202W1004;1;40
21200090;202W1006;1;37
21200090;203001;1;30
21200090;203004;1;11
21200090;203230404;1;31
21200090;203230405;1;13
21200090;203230406;1;29
21200090;203230502;1;16
21200090;203230603;1;27
21200090;203230702;1;19
21200090;205010;1;19
21200090;206001;1;35
21200090;206007;1;31
21200090;20W0106;1;11
21200090;20W0204;1;29
21200090;20W0702;1;33
21200090;20W0801;1;29
21200090;20W0904;1;9
21200090;20W0905;1;36
21200090;20W1004;1;28
21200090;INO102;1;32
21200090;INO106;1;10
21200090;INO208;1;37
21200091;201009;1;29
21200091;2010204;1;37
21200091;2010404;1;31
21200091;2010406;1;29
21200091;201106;1;28
21200091;2011105;1;14
21200091;2011107;1;39
21200091;2011120;1;40
21200091;20118057;1;34
21200091;20118074;1;27
21200091;20118075;1;32
21200091;20118101;1;39
21200091;201211;1;35
21200091;201230302;1;14
21200091;201230304;1;12
21200091;201230406;1;38
21200091;201230605;1;16
21200091;201230606;1;40
21200091;201230903;1;36
21200091;202008;1;28
21200091;2020101;1;34
21200091;2020102;1;28
21200091;2020201;1;34
21200091;2020306;1;36
21200091;2020502;1;34
21200091;2020602;1;12
21200091;2020704;1;19
21200091;2020804;2;28
21200091;202SW0303;1;36
21200091;202SW0807;1;39
21200091;202SW0904;1;18
21200091;202SW0E05;1;31
21200091;202SW1003;1;35
21200091;202W0304;1;31
21200091;202W0407;1;36
21200091;203230303;1;19
21200091;203230504;1;34
21200091;203230704;1;39
21200091;203231002;1;29
21200091;204002;1;7
21200091;207009;1;30
21200091;20W0405;1;18
21200091;20W0505;1;16
21200091;20W0E04;1;37
21200091;20W1001;1;30
21200091;INE008;1;32
21200091;INE013;1;36
21200092;2010104;1;32
21200092;2010405;1;30
21200092;2010503;1;32
21200092;2010607;1;12
21200092;20118047;1;7
21200092;20118056;1;39
21200092;20118102;1;34
21200092;201203M;1;37
21200092;201206;1;18
21200092;201230303;1;30
21200092;201230404;1;17
21200092;201230601;1;17
21200092;201230604;1;32
21200092;2020103;2;31
21200092;2020205;1;31
21200092;2020303;1;33
21200092;2020501;1;35
21200092;2020503;1;29
21200092;2021001;1;38
21200092;2021003;1;33
21200092;2021099;1;33
21200092;202SW0202;3;33
21200092;202SW0301;1;29
21200092;202SW0505;1;11
21200092;202SW0703;1;12
21200092;202SW0807;1;13
21200092;202W0407;1;28
21200092;202W0701;1;11
21200092;202W1002;1;29
21200092;202W1006;1;33
21200092;203230307;2;36
21200092;203230501;1;16
21200092;203230603;1;38
21200092;203230702;1;28
21200092;205006;1;32
21200092;205008;1;34
21200092;206011;1;9
21200092;20W0204;1;28
21200092;20W0207;1;34
21200092;20W0504;1;40
21200092;20W0901;2;38
21200092;INE002;1;19
21200092;INE015;1;29
21200092;INO107;1;27
21200092;INO208;1;35
21200093;201008;1;8
21200093;2010405;1;38
21200093;2010601;1;28
21200093;2010602;1;39
21200093;2010705;1;30
21200093;2011118;1;30
21200093;20118052;2;37
21200093;20118071;1;35
21200093;20118087;1;27
21200093;20118101;1;27
21200093;20118104;1;10
21200093;201203M;1;30
21200093;201204;1;7
21200093;201205;1;34
21200093;201231004;1;33
21200093;2020103;1;30
21200093;2020703;1;31
21200093;2020801;1;27
21200093;2020803;1;37
21200093;202SW0104;1;40
21200093;202SW0201;1;32
21200093;202SW0205;1;8
21200093;202SW0603;1;32
21200093;202SW0701;1;35
21200093;202SW0706;1;28
21200093;202SW0707;1;10
21200093;202SW0904;1;13
21200093;202SW1003;1;18
21200093;202W0305;1;31
21200093;202W0307;1;39
21200093;202W0506;1;8
21200093;202W0602;1;40
21200093;202W0806;1;13
21200093;203230301;1;15
21200093;203230302;1;33
21200093;203230605;1;30
21200093;203230902;1;36
21200093;205001;1;35
21200093;205006;1;12
21200093;205009;1;7
21200093;206001;1;11
21200093;207003;1;35
21200093;208003;1;14
21200093;208008;1;34
21200093;208010;2;34
21200093;20W0104;1;30
21200093;20W0106;1;9
21200093;20W0301;1;19
21200093;20W0305;1;14
21200093;20W0604;1;30
21200093;20W0605;1;31
21200093;20W0805;2;38
21200093;20W0905;1;28
21200093;INE004;1;39
21200093;INE006;1;39
21200093;INE013;1;9
21200093;INE015;1;31
21200093;INO107;1;11
21200094;201007;2;36
21200094;2010405;1;37
21200094;2010504;1;29
21200094;2011107;1;33
21200094;2011115;1;39
21200094;20118036;1;33
21200094;20118072;1;11
21200094;20118076;1;16
21200094;20118085;1;27
21200094;201210;1;31
21200094;201230603;1;36
21200094;202001;1;38
21200094;202003;1;36
21200094;202004;1;40
21200094;2020103;1;16
21200094;2020402;1;28
21200094;2020505;1;33
21200094;2020605;3;30
21200094;2020704;1;27
21200094;2020804;1;30
21200094;2020904;1;35
21200094;202SW0105;1;18
21200094;202SW0201;1;11
21200094;202SW0205;1;33
21200094;202SW0206;1;28
21200094;202SW0504;1;40
21200094;202SW0506;1;37
21200094;202SW0703;1;12
21200094;202SW0706;1;40
21200094;202SW0804;1;34
21200094;203230301;1;37
21200094;203230501;1;32
21200094;203231002;1;36
21200094;206009;1;30
21200094;206010;2;32
21200094;207003;1;31
21200094;20W0104;1;39
21200094;20W0302;1;35
21200094;20W0605;1;33
21200094;INE014;1;39
21200094;INO202;1;40
21200095;201009;1;32
21200095;2010204;2;33
21200095;2010304;1;19
21200095;201105;2;39
21200095;2011110;1;30
21200095;2011115;2;39
21200095;20118054;1;30
21200095;20118056;1;17
21200095;20118064;1;7
21200095;20118073;1;40
21200095;20118074;1;36
21200095;201211;1;35
21200095;201230601;1;15
21200095;201230703;1;15
21200095;201230803;1;16
21200095;202001;1;37
21200095;2020102;1;14
21200095;2020402;1;34
21200095;2020404;1;40
21200095;2020701;2;31
21200095;2020704;1;30
21200095;2020905;1;35
21200095;202SW0203;1;38
21200095;202SW0302;1;32
21200095;202SW0305;1;40
21200095;202SW0603;1;31
21200095;202SW0704;1;31
21200095;202SW0802;1;17
21200095;202SW0806;1;19
21200095;202SW0807;1;27
21200095;202SW0E04;1;27
21200095;202SW1006;1;35
21200095;202W0607;1;29
21200095;203230606;1;36
21200095;203231003;1;35
21200095;207003;1;32
21200095;207008;1;13
21200095;208003;1;37
21200095;208008;1;29
21200095;209003;1;15
21200095;20W0802;1;12
21200095;20W0803;1;14
21200095;20W0904;1;37
21200095;20W0E02;1;32
21200095;20W1002;1;29
21200095;INE010;1;27
21200095;INO104;1;30
21200096;2010203;1;37
21200096;2010204;1;36
21200096;2010402;1;37
21200096;2010404;1;28
21200096;2010405;1;7
21200096;2010502;1;35
21200096;2010706;1;16
21200096;2011005;1;34
21200096;201101;1;10
21200096;201104;1;15
21200096;201105;1;34
21200096;20118035;1;32
21200096;20118041;1;35
21200096;20118051;1;15
21200096;20118057;1;19
21200096;20118063;1;18
21200096;20118067;2;29
21200096;20118071;1;37
21200096;20118072;2;40
21200096;20118073;1;12
21200096;20118077;1;36
21200096;20118096;1;10
21200096;201204;1;29
21200096;201206;1;16
21200096;201210;1;11
21200096;201230302;1;13
21200096;201230404;1;28
21200096;201230603;1;28
21200096;201230701;1;40
21200096;2020104;1;37
21200096;2020202;1;40
21200096;2020701;1;19
21200096;2021001;1;31
21200096;202SW0105;1;29
21200096;202SW0505;1;7
21200096;202SW0506;1;36
21200096;202SW0605;1;33
21200096;202SW0701;1;10
21200096;202W0305;1;9
21200096;202W0808;1;39
21200096;202W0907;1;27
21200096;202W1003;1;34
21200096;202W1006;1;16
21200096;203230303;1;30
21200096;204004;2;38
21200096;205006;1;29
21200096;206008;1;19
21200096;206009;1;39
21200096;206010;2;30
21200096;20W0403;1;34
21200096;20W1005;1;9
21200096;INE007;1;9
21200096;INO102;2;38
21200096;INO108;1;18
21200096;INO205;1;8
21200097;2010205;1;7
21200097;2010303;1;11
21200097;2010401;1;31
21200097;201104;1;32
21200097;20118032;1;36
21200097;201204;1;34
21200097;201230301;1;36
21200097;201230304;1;29
21200097;201230402;1;16
21200097;201230504;1;38
21200097;201230804;1;17
21200097;201230806;1;32
21200097;201230906;1;34
21200097;2020101;1;36
21200097;2020304;1;33
21200097;2020603;1;7
21200097;2020604;1;12
21200097;2020903;1;32
21200097;202SW0104;1;27
21200097;202SW0201;1;36
21200097;202SW0205;1;31
21200097;202SW0206;1;32
21200097;202SW0207;1;40
21200097;202SW0406;2;12
21200097;202SW0507;1;16
21200097;202SW0601;1;28
21200097;202SW0604;1;34
21200097;202SW0607;1;9
21200097;202SW0802;1;17
21200097;202SW0807;1;18
21200097;202SW0905;1;33
21200097;202W0304;1;37
21200097;202W0706;1;33
21200097;202W1006;1;16
21200097;203007;1;32
21200097;203230402;1;27
21200097;203230703;1;35
21200097;203231003;1;40
21200097;205006;1;10
21200097;205009;1;36
21200097;206009;1;33
21200097;20W0104;1;8
21200097;20W0106;1;40
21200097;20W0702;1;29
21200097;20W0801;2;36
21200097;20W0901;1;10
21200097;20W0902;1;39
21200097;20W0E11;1;28
21200097;20W0E12;1;7
21200097;INE002;1;27
21200097;INO208;1;19
21200099;2010204;2;37
21200099;2010605;1;34
21200099;201104;1;36
21200099;20118083;1;29
21200099;201230406;1;35
21200099;201230501;1;19
21200099;201230604;1;16
21200099;201230806;1;19
21200099;201230903;1;16
21200099;201230905;1;8
21200099;201231004;1;34
21200099;201231006;1;13
21200099;2020106;1;40
21200099;2020603;1;27
21200099;2020798;2;38
21200099;2021001;1;32
21200099;2021099;1;28
21200099;202SW0104;1;15
21200099;202SW0203;1;28
21200099;202SW0707;1;30
21200099;202SW0803;1;36
21200099;202SW0806;3;31
21200099;202SW0903;2;36
21200099;202SW0E03;1;19
21200099;202SW0E04;1;33
21200099;202SW1001;1;35
21200099;202SW1002;1;8
21200099;202SW1003;1;28
21200099;202W0606;1;27
21200099;202W0706;1;9
21200099;202W1002;1;33
21200099;203230305;1;30
21200099;203230805;2;36
21200099;203230903;1;9
21200099;204002;1;31
21200099;204006;2;30
21200099;205006;1;12
21200099;205007;1;39
21200099;206001;1;10
21200099;208008;1;30
21200099;20W0402;1;17
21200099;20W0802;1;13
21200099;20W0E09;1;33
21200099;20W1001;2;29
21200099;20W1002;1;38
21200099;INE013;1;28
21200099;INE014;1;38
21200099;INO104;1;38
21200099;INO106;1;40
21200099;INO201;2;38
21200099;INO207;1;32
21200100;2010206;1;34
21200100;2010303;1;9
21200100;2010401;1;16
21200100;2010507;1;18
21200100;2010607;1;38
21200100;2010707;1;13
21200100;2010802;1;40
21200100;20118051;1;29
21200100;20118097;1;8
21200100;20118101;1;9
21200100;201230304;1;30
21200100;201230506;1;39
21200100;201230806;1;35
21200100;202004;1;18
21200100;2020601;1;33
21200100;2020899;1;28
21200100;2020904;1;28
21200100;202SW0106;1;12
21200100;202SW0302;1;29
21200100;202SW0501;1;31
21200100;202SW0507;1;31
21200100;202SW0605;2;19
21200100;202SW0606;1;18
21200100;202SW0703;1;32
21200100;202SW0E08;1;27
21200100;202W0301;1;32
21200100;202W0401;1;38
21200100;202W0607;1;35
21200100;202W1004;1;30
21200100;203005;1;36
21200100;203230502;1;40
21200100;203230602;1;35
21200100;203230604;1;37
21200100;203C0506;1;9
21200100;204001;1;10
21200100;204004;1;10
21200100;205008;1;37
21200100;205009;2;36
21200100;20W0104;2;39
21200100;20W0204;1;17
21200100;20W0207;1;27
21200100;20W0403;1;30
21200100;20W0405;1;35
21200100;20W0406;1;29
21200100;20W0502;1;11
21200100;20W0E07;1;8
21200101;2010204;1;37
21200101;2010302;1;31
21200101;2010406;1;31
21200101;2010602;1;32
21200101;2010701;1;36
21200101;20118055;1;13
21200101;20118064;2;36
21200101;20118072;1;10
21200101;20118082;1;34
21200101;20118085;1;36
21200101;20118102;1;37
21200101;201230402;1;27
21200101;201230403;1;40
21200101;201230604;1;27
21200101;201230706;1;36
21200101;2020304;1;40
21200101;2020401;1;27
21200101;2020603;1;31
21200101;2020604;1;12
21200101;2020605;2;28
21200101;2020701;1;19
21200101;2020798;1;13
21200101;2020805;1;28
21200101;202SW0503;1;14
21200101;202SW0605;1;31
21200101;202SW0707;1;9
21200101;202SW0802;1;39
21200101;202SW0E05;1;32
21200101;202W0705;1;28
21200101;202W0804;1;12
21200101;202W0901;1;15
21200101;202W0903;1;28
21200101;202W1002;1;37
21200101;202W1005;1;8
21200101;203007;1;36
21200101;203230605;1;13
21200101;203230607;1;35
21200101;203230801;1;29
21200101;203230803;1;40
21200101;203231001;1;28
21200101;203231003;1;28
21200101;203C1004;1;8
21200101;205001;1;27
21200101;206009;1;10
21200101;207007;1;10
21200101;20W0102;1;14
21200101;20W0103;1;30
21200101;20W0204;1;11
21200101;20W0404;1;12
21200101;20W0605;1;33
21200101;20W0803;1;14
21200101;20W0E08;1;16
21200101;INE009;1;16
21200101;INE010;1;30
21200101;INO102;1;37
21200102;201007;1;38
21200102;2010104;1;36
21200102;2010304;2;31
21200102;2010404;1;19
21200102;2011101;1;37
21200102;2011104;1;11
21200102;2011107;1;34
21200102;2011117;1;9
21200102;20118055;1;7
21200102;20118057;2;31
21200102;20118063;1;39
21200102;20118067;2;33
21200102;20118073;1;12
21200102;20118076;1;40
21200102;201211;1;15
21200102;201230402;1;31
21200102;201230406;1;13
21200102;201230506;1;35
21200102;201230805;1;38
21200102;201231006;1;8
21200102;202004;1;14
21200102;202008;1;33
21200102;2020303;1;32
21200102;2020603;1;30
21200102;2020605;1;14
21200102;2020701;1;17
21200102;2020705;1;32
21200102;2020903;1;29
21200102;202SW0105;1;19
21200102;202SW0203;2;39
21200102;202SW0601;1;8
21200102;202SW0804;1;7
21200102;202SW0806;1;10
21200102;202SW1003;1;28
21200102;202W0706;1;33
21200102;202W0906;1;28
21200102;203230602;1;33
21200102;203230701;2;27
21200102;205006;1;29
21200102;205007;1;36
21200102;207007;1;29
21200102;208010;1;27
21200102;209007;1;34
21200102;20W0104;1;32
21200102;20W0503;1;30
21200102;20W0506;1;34
21200102;20W0605;1;34
21200102;20W0703;1;32
21200102;20W0905;1;40
21200102;20W0E15;1;29
21200102;INE001;1;29
21200102;INE006;1;8
21200102;INE007;1;37
21200102;INO104;1;29
21200102;INO206;1;40
21200103;201004;1;9
21200103;2010502;1;34
21200103;2010504;1;36
21200103;2010601;1;12
21200103;2011104;1;35
21200103;2011109;1;34
21200103;2011110;1;8
21200103;20118046;1;7
21200103;20118061;1;27
21200103;20118065;1;10
21200103;20118071;1;32
21200103;20118084;2;34
21200103;20118085;1;27
21200103;20118087;1;40
21200103;20118104;1;37
21200103;201209;1;28
21200103;201230304;1;9
21200103;201230603;1;16
21200103;201230802;1;13
21200103;201231003;1;39
21200103;201231006;1;35
21200103;2020603;1;17
21200103;2020703;2;17
21200103;2020704;2;40
21200103;2021098;1;38
21200103;202SW0401;1;9
21200103;202SW0504;1;36
21200103;202SW0506;1;35
21200103;202SW0703;1;11
21200103;202SW0801;1;37
21200103;202SW0802;1;37
21200103;202SW0901;2;34
21200103;202SW0E09;1;28
21200103;202W0305;1;11
21200103;202W0501;1;14
21200103;202W0705;1;39
21200103;202W0803;1;27
21200103;202W0902;1;15
21200103;203005;1;32
21200103;203230303;1;36
21200103;203230406;1;13
21200103;203230503;1;10
21200103;203230505;1;12
21200103;203230601;1;39
21200103;203230703;1;39
21200103;203230904;1;33
21200103;204007;1;33
21200103;205008;1;29
21200103;205009;1;29
21200103;207009;1;33
21200103;208008;1;29
21200103;20W0101;1;27
21200103;20W0103;1;35
21200103;20W0302;1;27
21200103;20W0402;1;36
21200103;20W0604;1;40
21200103;20W0805;1;8
21200103;20W0903;1;34
21200103;20W0E12;1;38
21200103;20W0E13;1;37
21200103;20W1002;1;40
21200103;INE007;1;10
21200103;INO106;1;39
21200104;2010301;1;37
21200104;2010401;1;16
21200104;2010501;1;37
21200104;2010802;1;34
21200104;2011001;1;14
21200104;2011101;2;37
21200104;2011103;1;16
21200104;2011120;1;17
21200104;20118032;1;38
21200104;20118041;1;38
21200104;20118092;1;10
21200104;20118094;1;10
21200104;201209;1;32
21200104;201230303;1;13
21200104;201230702;1;12
21200104;201231001;1;10
21200104;202001;1;37
21200104;202004;1;7
21200104;202007;1;33
21200104;202008;2;12
21200104;2020304;1;7
21200104;2020798;1;9
21200104;2021004;1;38
21200104;202SW0305;1;15
21200104;202SW0406;1;30
21200104;202SW0507;1;27
21200104;202SW0703;2;32
21200104;202SW0706;1;8
21200104;202W0502;1;27
21200104;202W1003;1;37
21200104;203230401;1;32
21200104;203230404;1;32
21200104;203230605;1;29
21200104;203230702;1;14
21200104;203230902;1;40
21200104;204006;1;10
21200104;205009;1;37
21200104;208001;1;27
21200104;20W0106;1;36
21200104;20W0205;1;11
21200104;20W0506;1;32
21200104;20W0601;1;40
21200104;20W0701;1;39
21200104;20W0803;1;37
21200104;20W0E04;1;36
21200104;20W0E10;1;30
21200104;20W0E13;1;27
21200104;INE011;2;31
21200104;INE017;1;40
21200104;INO105;1;31
21200106;2010401;1;37
21200106;2010501;1;18
21200106;2010802;1;7
21200106;2010903;1;35
21200106;201101;1;15
21200106;20118043;1;34
21200106;20118047;1;33
21200106;20118056;1;19
21200106;20118062;1;13
21200106;20118066;1;28
21200106;20118082;1;38
21200106;20118102;1;10
21200106;20118105;1;28
21200106;202001;1;31
21200106;2020303;1;8
21200106;2020305;1;11
21200106;2020602;2;31
21200106;2020705;1;9
21200106;2021001;1;40
21200106;202SW0102;1;27
21200106;202SW0106;1;38
21200106;202SW0107;1;35
21200106;202SW0201;1;34
21200106;202SW0507;2;32
21200106;202SW0605;1;19
21200106;202SW0804;1;30
21200106;202SW0901;1;39
21200106;202W0305;1;17
21200106;202W0401;1;17
21200106;202W0606;1;9
21200106;202W0705;1;32
21200106;202W0801;1;34
21200106;202W0803;1;39
21200106;202W0903;1;32
21200106;203006;2;36
21200106;203007;1;28
21200106;203230302;1;38
21200106;203230602;1;37
21200106;203230607;1;35
21200106;203231003;1;19
21200106;203C1004;1;40
21200106;206001;1;36
21200106;206007;1;34
21200106;206009;1;30
21200106;209005M;1;33
21200106;20W0106;1;11
21200106;20W0107;1;11
21200106;20W0201;1;32
21200106;20W0203;1;30
21200106;20W0506;1;40
21200106;20W0705;1;18
21200106;20W0E06;1;32
21200106;20W0E14;1;32
21200107;2010104;1;38
21200107;2010305;1;35
21200107;2010306;1;27
21200107;2010606;1;7
21200107;2010704;2;34
21200107;2011110;1;28
21200107;20118035;1;17
21200107;20118064;1;38
21200107;20118103;1;14
21200107;201204;1;11
21200107;201205;1;37
21200107;201207;1;34
21200107;201230303;1;31
21200107;201230304;2;29
21200107;201230401;1;10
21200107;201230504;1;27
21200107;201230505;2;39
21200107;201230703;1;19
21200107;201231006;1;39
21200107;202008;1;36
21200107;2020103;1;30
21200107;2020303;1;30
21200107;2020304;1;31
21200107;2020602;1;27
21200107;2020603;1;18
21200107;2020798;1;38
21200107;2020903;1;27
21200107;202SW0802;1;33
